ID	adj.P.Val	P.Value	Gene.symbol	Gene.title
11743	8.43e-42	5.14e-42	IDH3A	isocitrate dehydrogenase 3 (NAD(+)) alpha
39404	8.44e-42	5.15e-42	GTF2F2	general transcription factor IIF subunit 2
112	8.45e-42	5.15e-42	CASC15	cancer susceptibility candidate 15 (non-protein coding)
3565	8.46e-42	5.16e-42	SUCNR1	succinate receptor 1
23731	8.47e-42	5.16e-42	UBE2B	ubiquitin conjugating enzyme E2 B
5889	8.47e-42	5.16e-42	WDR83	WD repeat domain 83
23112	8.47e-42	5.17e-42		
442	8.47e-42	5.17e-42	BTF3P11	basic transcription factor 3 pseudogene 11
40489	8.49e-42	5.17e-42	THADA	THADA, armadillo repeat containing
35499	8.50e-42	5.18e-42	RPS5	ribosomal protein S5
2076	8.58e-42	5.23e-42	USP43	ubiquitin specific peptidase 43
19720	8.58e-42	5.23e-42	HSPB6	heat shock protein family B (small) member 6
26958	8.59e-42	5.24e-42		
1114	8.61e-42	5.25e-42		
6562	8.61e-42	5.25e-42	DAB2	DAB2, clathrin adaptor protein
31007	8.62e-42	5.26e-42	RAD51C	RAD51 paralog C
17323	8.64e-42	5.27e-42	TMEM135	transmembrane protein 135
27382	8.65e-42	5.28e-42	WDR76	WD repeat domain 76
9139	8.67e-42	5.29e-42	ST14	suppression of tumorigenicity 14
4290	8.70e-42	5.31e-42	PPP1CB	protein phosphatase 1 catalytic subunit beta
44994	8.70e-42	5.31e-42	CASC4	cancer susceptibility candidate 4
34136	8.72e-42	5.32e-42		
41567	8.73e-42	5.33e-42		
4065	8.74e-42	5.33e-42	GINS3	GINS complex subunit 3
5088	8.77e-42	5.35e-42	MTHFR	methylenetetrahydrofolate reductase (NAD(P)H)
3865	8.77e-42	5.35e-42	RASGRP1	RAS guanyl releasing protein 1
41727	8.77e-42	5.36e-42	LYPD1	LY6/PLAUR domain containing 1
35497	8.79e-42	5.37e-42		
31739	8.83e-42	5.39e-42	FLYWCH2	FLYWCH family member 2
32799	8.84e-42	5.39e-42		
31551	8.85e-42	5.40e-42	PCCB	propionyl-CoA carboxylase beta subunit
28075	8.86e-42	5.41e-42	SH3D21	SH3 domain containing 21
44142	8.86e-42	5.41e-42		
998	8.86e-42	5.41e-42	TMEM222	transmembrane protein 222
25506	8.87e-42	5.42e-42	ABLIM2	actin binding LIM protein family member 2
4887	8.91e-42	5.45e-42	FAM208B	family with sequence similarity 208 member B
28554	8.92e-42	5.45e-42	AP2B1	adaptor related protein complex 2 beta 1 subunit
11148	8.95e-42	5.47e-42	FAM179A	family with sequence similarity 179 member A
37714	8.95e-42	5.47e-42	RPS6KB1	ribosomal protein S6 kinase B1
11228	8.95e-42	5.47e-42	SS18L1	SS18L1, nBAF chromatin remodeling complex subunit
16135	8.97e-42	5.48e-42	CYP2C19	cytochrome P450 family 2 subfamily C member 19
19058	8.97e-42	5.48e-42	MET	MET proto-oncogene, receptor tyrosine kinase
36998	9.00e-42	5.50e-42	TBC1D2	TBC1 domain family member 2
9714	9.00e-42	5.50e-42	CCDC88A	coiled-coil domain containing 88A
12629	9.04e-42	5.52e-42	CD209	CD209 molecule
14171	9.05e-42	5.53e-42	SLC22A5	solute carrier family 22 member 5
1086	9.05e-42	5.53e-42	PRR29	proline rich 29
10156	9.05e-42	5.53e-42	EPB41L4B	erythrocyte membrane protein band 4.1 like 4B
31141	9.07e-42	5.55e-42	METTL2B	methyltransferase like 2B
43701	9.10e-42	5.57e-42	TNFSF10	tumor necrosis factor superfamily member 10
13659	9.11e-42	5.57e-42	SEC24B-AS1	SEC24B antisense RNA 1
7691	9.11e-42	5.57e-42	TSC2	tuberous sclerosis 2
35857	9.13e-42	5.58e-42	SNX3	sorting nexin 3
21125	9.14e-42	5.59e-42	NIFK	nucleolar protein interacting with the FHA domain of MKI67
12430	9.14e-42	5.59e-42	ZNF492	zinc finger protein 492
8108	9.15e-42	5.59e-42	DBR1	debranching RNA lariats 1
7105	9.15e-42	5.59e-42		
31444	9.15e-42	5.60e-42	LRRC37A2	leucine rich repeat containing 37 member A2
18752	9.15e-42	5.60e-42		
33716	9.17e-42	5.61e-42	CREBBP	CREB binding protein
19832	9.17e-42	5.61e-42		
34261	9.18e-42	5.62e-42	CASP8	caspase 8
41643	9.21e-42	5.63e-42	DNAJC3-AS1	DNAJC3 antisense RNA 1 (head to head)
9831	9.21e-42	5.64e-42	SOX7	SRY-box 7
3452	9.23e-42	5.64e-42	DCT	dopachrome tautomerase
24414	9.23e-42	5.65e-42	PML	promyelocytic leukemia
33739	9.23e-42	5.65e-42	PHC3	polyhomeotic homolog 3
719	9.24e-42	5.66e-42	RABGAP1L	RAB GTPase activating protein 1 like
26385	9.28e-42	5.68e-42	CASP3	caspase 3
31773	9.29e-42	5.69e-42	EPB41L4B	erythrocyte membrane protein band 4.1 like 4B
29877	9.29e-42	5.69e-42	HRAS	HRas proto-oncogene, GTPase
23339	9.31e-42	5.70e-42		
5155	9.31e-42	5.70e-42	IFI27L1	interferon alpha inducible protein 27 like 1
25359	9.34e-42	5.72e-42	SIPA1L3	signal induced proliferation associated 1 like 3
43166	9.35e-42	5.72e-42	WHSC1L1	Wolf-Hirschhorn syndrome candidate 1-like 1
30921	9.36e-42	5.73e-42	CMTM1	CKLF like MARVEL transmembrane domain containing 1
10134	9.36e-42	5.73e-42	STK17B	serine/threonine kinase 17b
42353	9.36e-42	5.73e-42	AP4E1	adaptor related protein complex 4 epsilon 1 subunit
2006	9.36e-42	5.73e-42	FAM98A	family with sequence similarity 98 member A
27268	9.36e-42	5.73e-42	SERPINB13	serpin family B member 13
39001	9.37e-42	5.74e-42	CDK5RAP3	CDK5 regulatory subunit associated protein 3
42148	9.38e-42	5.75e-42	FERMT1	fermitin family member 1
1380	9.39e-42	5.75e-42	RMND5A	required for meiotic nuclear division 5 homolog A
32347	9.40e-42	5.76e-42	DKFZp779M0652	uncharacterized DKFZp779M0652
5225	9.41e-42	5.76e-42	TNFAIP8L2	TNF alpha induced protein 8 like 2
2202	9.41e-42	5.77e-42		
26104	9.45e-42	5.79e-42	DDX39A	DEAD-box helicase 39A
40957	9.45e-42	5.79e-42	KDELC1	KDEL motif containing 1
34165	9.46e-42	5.80e-42	RPL15	ribosomal protein L15
17769	9.46e-42	5.80e-42	TTPAL	alpha tocopherol transfer protein like
34671	9.46e-42	5.80e-42	PRICKLE1	prickle planar cell polarity protein 1
28153	9.46e-42	5.80e-42	ADHFE1	alcohol dehydrogenase, iron containing 1
30156	9.47e-42	5.80e-42		
10045	9.48e-42	5.81e-42	APH1B	aph-1 homolog B, gamma-secretase subunit
15658	9.49e-42	5.82e-42	ZNF514	zinc finger protein 514
12063	9.51e-42	5.83e-42	HTR7P1	5-hydroxytryptamine receptor 7 pseudogene 1
12743	9.51e-42	5.83e-42		
10081	9.52e-42	5.83e-42	ARPIN	actin-related protein 2/3 complex inhibitor
43830	9.53e-42	5.85e-42		
23209	9.54e-42	5.85e-42	MAK16	MAK16 homolog
26833	9.54e-42	5.85e-42		
35285	9.54e-42	5.85e-42		
44551	9.61e-42	5.89e-42	DCTD	dCMP deaminase
36711	9.61e-42	5.89e-42	TP53INP1	tumor protein p53 inducible nuclear protein 1
13805	9.61e-42	5.89e-42		
43795	9.62e-42	5.90e-42		
17717	9.64e-42	5.91e-42	NEBL	nebulette
22087	9.67e-42	5.93e-42	MUS81	MUS81 structure-specific endonuclease subunit
20604	9.67e-42	5.93e-42	DCLRE1C	DNA cross-link repair 1C
19593	9.67e-42	5.93e-42	RTTN	rotatin
10394	9.68e-42	5.94e-42	SDS	serine dehydratase
38696	9.69e-42	5.94e-42	ADGRA3	adhesion G protein-coupled receptor A3
40989	9.69e-42	5.94e-42	GEMIN7	gem nuclear organelle associated protein 7
17417	9.69e-42	5.95e-42	CPEB3	cytoplasmic polyadenylation element binding protein 3
6629	9.69e-42	5.95e-42	NLGN2	neuroligin 2
21455	9.69e-42	5.95e-42	SFRP1	secreted frizzled related protein 1
21429	9.70e-42	5.95e-42	CEP89	centrosomal protein 89
39780	9.71e-42	5.96e-42	TERF2	telomeric repeat binding factor 2
9173	9.76e-42	5.99e-42	SLC26A6	solute carrier family 26 member 6
7988	9.78e-42	6.00e-42	ZYG11B	zyg-11 family member B, cell cycle regulator
33446	9.78e-42	6.00e-42	ALCAM	activated leukocyte cell adhesion molecule
41210	9.78e-42	6.01e-42	AHDC1	AT-hook DNA binding motif containing 1
25091	9.78e-42	6.01e-42	PTBP2	polypyrimidine tract binding protein 2
45066	9.79e-42	6.01e-42	HLA-J	major histocompatibility complex, class I, J (pseudogene)
39656	9.80e-42	6.02e-42	CNKSR3	CNKSR family member 3
23609	9.80e-42	6.02e-42	NEUROG1	neurogenin 1
36939	9.81e-42	6.02e-42	ZMIZ2	zinc finger MIZ-type containing 2
28956	9.81e-42	6.03e-42		
13784	9.82e-42	6.03e-42	INPP1	inositol polyphosphate-1-phosphatase
19655	9.82e-42	6.03e-42	SNTB1	syntrophin beta 1
20042	9.82e-42	6.03e-42	CCDC144NL-AS1///LOC339260	CCDC144NL antisense RNA 1///uncharacterized LOC339260
1948	9.82e-42	6.03e-42	TLR1	toll like receptor 1
27716	9.82e-42	6.03e-42	ARHGDIA	Rho GDP dissociation inhibitor alpha
39282	9.82e-42	6.04e-42	CDCP1	CUB domain containing protein 1
44666	9.83e-42	6.04e-42	SLC37A1	solute carrier family 37 member 1
9011	9.83e-42	6.04e-42		
9441	9.84e-42	6.05e-42	LOC105373876	uncharacterized LOC105373876
20015	9.87e-42	6.06e-42	LMAN1L	lectin, mannose binding 1 like
9687	9.87e-42	6.07e-42		
9456	9.91e-42	6.09e-42	BDKRB1	bradykinin receptor B1
39010	9.92e-42	6.09e-42	HS2ST1	heparan sulfate 2-O-sulfotransferase 1
22805	9.93e-42	6.11e-42		
36960	9.93e-42	6.11e-42		
32401	9.95e-42	6.12e-42	CASP6	caspase 6
32959	9.96e-42	6.12e-42	CCPG1	cell cycle progression 1
13189	9.98e-42	6.14e-42		
17084	9.98e-42	6.14e-42	HECTD4	HECT domain E3 ubiquitin protein ligase 4
27916	1.00e-41	6.15e-42	STARD5	StAR related lipid transfer domain containing 5
22863	1.00e-41	6.16e-42	GTF3C4	general transcription factor IIIC subunit 4
44059	1.00e-41	6.17e-42	IPO8	importin 8
25172	1.00e-41	6.18e-42	SPRYD3	SPRY domain containing 3
19425	1.00e-41	6.18e-42	GRIN1	glutamate ionotropic receptor NMDA type subunit 1
41746	1.01e-41	6.19e-42	RNF14	ring finger protein 14
18467	1.01e-41	6.22e-42		
42730	1.01e-41	6.22e-42		
15438	1.01e-41	6.24e-42		
4420	1.02e-41	6.27e-42	TMTC4	transmembrane and tetratricopeptide repeat containing 4
5721	1.02e-41	6.27e-42	MT1G	metallothionein 1G
14713	1.02e-41	6.28e-42	PRRC2B	proline rich coiled-coil 2B
35452	1.02e-41	6.28e-42		
30245	1.02e-41	6.29e-42	NHLRC2	NHL repeat containing 2
5685	1.02e-41	6.29e-42	CASP8	caspase 8
25926	1.03e-41	6.33e-42		
4911	1.03e-41	6.34e-42	NR3C1	nuclear receptor subfamily 3 group C member 1
14651	1.03e-41	6.37e-42	AP2B1	adaptor related protein complex 2 beta 1 subunit
8952	1.04e-41	6.37e-42	SH3KBP1	SH3 domain containing kinase binding protein 1
9832	1.04e-41	6.38e-42	ESPN	espin
8836	1.04e-41	6.40e-42	CD68	CD68 molecule
5429	1.04e-41	6.40e-42	ERAP2	endoplasmic reticulum aminopeptidase 2
36074	1.04e-41	6.43e-42		
16305	1.05e-41	6.46e-42	SYT5	synaptotagmin 5
15441	1.05e-41	6.46e-42	BORCS8	BLOC-1 related complex subunit 8
41625	1.05e-41	6.48e-42		
26737	1.05e-41	6.49e-42	GMEB1	glucocorticoid modulatory element binding protein 1
3208	1.05e-41	6.49e-42		
23730	1.06e-41	6.50e-42		
6978	1.06e-41	6.51e-42	USP42	ubiquitin specific peptidase 42
21927	1.06e-41	6.52e-42	DCAF7	DDB1 and CUL4 associated factor 7
961	1.06e-41	6.52e-42		
3341	1.06e-41	6.52e-42	TFB1M	transcription factor B1, mitochondrial
7896	1.06e-41	6.52e-42	COL10A1	collagen type X alpha 1 chain
31946	1.06e-41	6.53e-42		
17094	1.06e-41	6.53e-42	FN3KRP	fructosamine 3 kinase related protein
29608	1.06e-41	6.54e-42	RCC2	regulator of chromosome condensation 2
21551	1.06e-41	6.55e-42	PPIEL	peptidylprolyl isomerase E like pseudogene
13919	1.06e-41	6.55e-42	SNX7	sorting nexin 7
43525	1.06e-41	6.55e-42	LYZ	lysozyme
44533	1.06e-41	6.56e-42	BBS10	Bardet-Biedl syndrome 10
6211	1.07e-41	6.56e-42	AKAP17A	A-kinase anchoring protein 17A
13266	1.07e-41	6.57e-42	IL18	interleukin 18
5821	1.07e-41	6.59e-42	CD40	CD40 molecule
21384	1.07e-41	6.59e-42	TFAM	transcription factor A, mitochondrial
32556	1.07e-41	6.60e-42	MTERF2	mitochondrial transcription termination factor 2
23115	1.07e-41	6.61e-42		
30	1.07e-41	6.62e-42	ITPRIPL2	inositol 1,4,5-trisphosphate receptor interacting protein like 2
34487	1.08e-41	6.65e-42	RAB5A	RAB5A, member RAS oncogene family
33604	1.08e-41	6.66e-42	LYNX1	Ly6/neurotoxin 1
2091	1.08e-41	6.66e-42	PTPRC	protein tyrosine phosphatase, receptor type C
21510	1.08e-41	6.66e-42	MITF	melanogenesis associated transcription factor
26711	1.08e-41	6.67e-42	CELF6	CUGBP, Elav-like family member 6
23991	1.08e-41	6.69e-42	ZNF320	zinc finger protein 320
28475	1.09e-41	6.70e-42	ATP2C1	ATPase secretory pathway Ca2+ transporting 1
6000	1.09e-41	6.70e-42	GPR180	G protein-coupled receptor 180
576	1.09e-41	6.71e-42	POLH	DNA polymerase eta
26290	1.09e-41	6.71e-42	NPCDR1	nasopharyngeal carcinoma, down-regulated 1
1183	1.09e-41	6.72e-42		
29951	1.09e-41	6.72e-42	GTPBP3	GTP binding protein 3 (mitochondrial)
9182	1.09e-41	6.72e-42	ARPC4	actin related protein 2/3 complex subunit 4
3449	1.09e-41	6.74e-42	ZNF638	zinc finger protein 638
38223	1.09e-41	6.74e-42	TSEN2	tRNA splicing endonuclease subunit 2
12160	1.10e-41	6.77e-42	SMPDL3A	sphingomyelin phosphodiesterase acid like 3A
35979	1.10e-41	6.78e-42	MYBBP1A	MYB binding protein 1a
5058	1.10e-41	6.79e-42	USP36	ubiquitin specific peptidase 36
19378	1.10e-41	6.79e-42		
36339	1.10e-41	6.79e-42	TMEM2	transmembrane protein 2
6320	1.10e-41	6.79e-42	CD2AP	CD2 associated protein
17709	1.10e-41	6.79e-42	MAX	MYC associated factor X
42397	1.10e-41	6.80e-42	WBSCR22	Williams-Beuren syndrome chromosome region 22
26017	1.11e-41	6.83e-42	POU5F1P3	POU class 5 homeobox 1 pseudogene 3
43178	1.11e-41	6.83e-42	CELF1	CUGBP, Elav-like family member 1
9744	1.11e-41	6.84e-42	TRAPPC6A	trafficking protein particle complex 6A
44250	1.11e-41	6.85e-42	CNDP2	CNDP dipeptidase 2 (metallopeptidase M20 family)
24714	1.11e-41	6.86e-42		
17968	1.11e-41	6.87e-42	IQSEC2	IQ motif and Sec7 domain 2
39450	1.11e-41	6.88e-42	RHBDD1	rhomboid domain containing 1
44600	1.11e-41	6.88e-42	ABL1	ABL proto-oncogene 1, non-receptor tyrosine kinase
7132	1.12e-41	6.89e-42	LRIG3	leucine rich repeats and immunoglobulin like domains 3
35266	1.12e-41	6.90e-42		
23270	1.12e-41	6.91e-42	FUT11	fucosyltransferase 11
11972	1.12e-41	6.92e-42	FGF1	fibroblast growth factor 1
16221	1.12e-41	6.94e-42	DSC1	desmocollin 1
19699	1.12e-41	6.95e-42	LIMS3-LOC440895	LIMS3-LOC440895 readthrough
21088	1.13e-41	6.95e-42		
23852	1.13e-41	6.96e-42		
11362	1.13e-41	6.96e-42		
28492	1.13e-41	6.97e-42	SORD	sorbitol dehydrogenase
33240	1.13e-41	7.00e-42	HSD17B14	hydroxysteroid 17-beta dehydrogenase 14
16623	1.13e-41	7.00e-42	ATAD2B	ATPase family, AAA domain containing 2B
30217	1.14e-41	7.02e-42	RAB11A	RAB11A, member RAS oncogene family
33485	1.14e-41	7.02e-42	LOC401320	uncharacterized LOC401320
30406	1.14e-41	7.03e-42		
19125	1.14e-41	7.03e-42		
8212	1.14e-41	7.04e-42	CTNS	cystinosin, lysosomal cystine transporter
39977	1.14e-41	7.05e-42	C1orf116	chromosome 1 open reading frame 116
4463	1.14e-41	7.05e-42	BET1L	Bet1 golgi vesicular membrane trafficking protein like
4866	1.14e-41	7.05e-42	MACROD1	MACRO domain containing 1
15808	1.14e-41	7.05e-42	GPATCH2L	G-patch domain containing 2 like
35861	1.14e-41	7.06e-42	ANG	angiogenin
4827	1.14e-41	7.07e-42	PSMA4	proteasome subunit alpha 4
43229	1.14e-41	7.07e-42	LRR1	leucine rich repeat protein 1
25274	1.14e-41	7.08e-42	CCDC88B	coiled-coil domain containing 88B
1571	1.15e-41	7.11e-42	DPY19L1P1	DPY19L1 pseudogene 1
18279	1.15e-41	7.13e-42		
4343	1.15e-41	7.13e-42	WDR3	WD repeat domain 3
27203	1.16e-41	7.15e-42	PIN1P1	peptidylprolyl cis/trans isomerase, NIMA-interacting 1 pseudogene 1
10197	1.16e-41	7.15e-42	RFC1	replication factor C subunit 1
21361	1.16e-41	7.18e-42	MYO19	myosin XIX
407	1.16e-41	7.19e-42	ZZZ3	zinc finger ZZ-type containing 3
12574	1.16e-41	7.19e-42		
18292	1.16e-41	7.21e-42		
6471	1.17e-41	7.22e-42	AGMAT	agmatinase
29418	1.17e-41	7.23e-42	PPIP5K2	diphosphoinositol pentakisphosphate kinase 2
7447	1.17e-41	7.26e-42		
38238	1.17e-41	7.26e-42	FOXO3	forkhead box O3
3606	1.17e-41	7.26e-42	PSEN1	presenilin 1
18242	1.18e-41	7.28e-42	HADH	hydroxyacyl-CoA dehydrogenase
34936	1.18e-41	7.28e-42	NUP58	nucleoporin 58
16201	1.18e-41	7.32e-42	RPS5	ribosomal protein S5
33341	1.18e-41	7.33e-42	TMEM62	transmembrane protein 62
17458	1.18e-41	7.33e-42		
32951	1.18e-41	7.33e-42	ZNF197	zinc finger protein 197
43722	1.19e-41	7.37e-42	UROS	uroporphyrinogen III synthase
24266	1.19e-41	7.39e-42	CAPN8	calpain 8
11727	1.19e-41	7.40e-42	AQR	aquarius intron-binding spliceosomal factor
15402	1.20e-41	7.41e-42	PAPSS1	3'-phosphoadenosine 5'-phosphosulfate synthase 1
29111	1.20e-41	7.43e-42		
16339	1.20e-41	7.43e-42	CCR5	C-C motif chemokine receptor 5 (gene/pseudogene)
16661	1.20e-41	7.45e-42		
14041	1.21e-41	7.47e-42	FGF7	fibroblast growth factor 7
2715	1.21e-41	7.49e-42	ASAP1	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1
18770	1.21e-41	7.49e-42	STAG2	stromal antigen 2
28990	1.21e-41	7.51e-42	LOC401472	myosin IC heavy chain
5403	1.21e-41	7.53e-42	N4BP2L1	NEDD4 binding protein 2 like 1
15368	1.22e-41	7.54e-42	AMMECR1	Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1
35244	1.22e-41	7.54e-42	CCDC189	coiled-coil domain containing 189
22917	1.22e-41	7.54e-42	SMARCAD1	SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1
14800	1.22e-41	7.54e-42	UTRN	utrophin
32786	1.22e-41	7.54e-42		
5000	1.22e-41	7.55e-42	LAMC1	laminin subunit gamma 1
42078	1.22e-41	7.56e-42	TNFAIP8L1	TNF alpha induced protein 8 like 1
43837	1.22e-41	7.58e-42	SOX15	SRY-box 15
36087	1.23e-41	7.60e-42	GNAI2	G protein subunit alpha i2
34635	1.23e-41	7.60e-42		
485	1.23e-41	7.61e-42	KLK3	kallikrein related peptidase 3
25807	1.23e-41	7.61e-42	FUT10	fucosyltransferase 10
17339	1.23e-41	7.61e-42	HERC2P2	hect domain and RLD 2 pseudogene 2
20823	1.23e-41	7.64e-42	CCPG1	cell cycle progression 1
33136	1.23e-41	7.65e-42	ARHGAP44	Rho GTPase activating protein 44
21140	1.23e-41	7.65e-42	IGDCC4	immunoglobulin superfamily DCC subclass member 4
6431	1.23e-41	7.66e-42	ADIPOR2	adiponectin receptor 2
11526	1.24e-41	7.67e-42		
35441	1.24e-41	7.67e-42	TTC32	tetratricopeptide repeat domain 32
18421	1.24e-41	7.67e-42	CENPO	centromere protein O
20387	1.24e-41	7.67e-42	CHIA	chitinase, acidic
21185	1.24e-41	7.68e-42	PTAR1	protein prenyltransferase alpha subunit repeat containing 1
21005	1.24e-41	7.68e-42	BAZ1A	bromodomain adjacent to zinc finger domain 1A
37918	1.24e-41	7.69e-42	KLK14	kallikrein related peptidase 14
12989	1.24e-41	7.70e-42	MAPK10	mitogen-activated protein kinase 10
10629	1.24e-41	7.70e-42	PPM1B	protein phosphatase, Mg2+/Mn2+ dependent 1B
40220	1.24e-41	7.71e-42	KCNN3	potassium calcium-activated channel subfamily N member 3
33113	1.24e-41	7.71e-42		
9387	1.24e-41	7.73e-42	XIST	X inactive specific transcript (non-protein coding)
4967	1.24e-41	7.73e-42	IVNS1ABP	influenza virus NS1A binding protein
2020	1.25e-41	7.73e-42	USO1	USO1 vesicle transport factor
19862	1.25e-41	7.75e-42	SRGAP2B	SLIT-ROBO Rho GTPase activating protein 2B
21987	1.25e-41	7.75e-42	PPP2R2A	protein phosphatase 2 regulatory subunit Balpha
16212	1.25e-41	7.76e-42	MET	MET proto-oncogene, receptor tyrosine kinase
43703	1.25e-41	7.77e-42	LNPK	lunapark, ER junction formation factor
33030	1.25e-41	7.79e-42	METTL15	methyltransferase like 15
13477	1.25e-41	7.79e-42	CAMSAP3	calmodulin regulated spectrin associated protein family member 3
9241	1.25e-41	7.79e-42	NAV2	neuron navigator 2
17966	1.25e-41	7.80e-42	ALKBH3	alkB homolog 3, alpha-ketoglutaratedependent dioxygenase
18690	1.26e-41	7.81e-42	CPNE7	copine 7
12915	1.26e-41	7.81e-42	URGCP	upregulator of cell proliferation
43602	1.26e-41	7.83e-42	EXOC7	exocyst complex component 7
26327	1.26e-41	7.85e-42	FLJ20021	uncharacterized LOC90024
30461	1.26e-41	7.85e-42	LHX6	LIM homeobox 6
37057	1.27e-41	7.89e-42	PBX1	PBX homeobox 1
20448	1.28e-41	7.92e-42	C11orf21	chromosome 11 open reading frame 21
39997	1.28e-41	7.93e-42	NDUFA10	NADH:ubiquinone oxidoreductase subunit A10
17136	1.28e-41	7.94e-42	PCDHGB4	protocadherin gamma subfamily B, 4
7505	1.28e-41	7.94e-42	DDX20	DEAD-box helicase 20
29440	1.28e-41	7.95e-42	MESP1	mesoderm posterior bHLH transcription factor 1
22361	1.28e-41	7.96e-42	AGBL5	ATP/GTP binding protein like 5
39639	1.28e-41	7.97e-42	BTN3A1	butyrophilin subfamily 3 member A1
37055	1.28e-41	7.97e-42	ACVRL1	activin A receptor like type 1
6996	1.28e-41	7.98e-42	RTFDC1	replication termination factor 2 domain containing 1
25003	1.29e-41	7.99e-42		
19167	1.29e-41	8.00e-42	DOCK1	dedicator of cytokinesis 1
30182	1.29e-41	8.02e-42	GPSM3	G-protein signaling modulator 3
37598	1.29e-41	8.03e-42	PDE4A	phosphodiesterase 4A
36964	1.29e-41	8.03e-42	IER3	immediate early response 3
33736	1.29e-41	8.04e-42	LAG3	lymphocyte activating 3
42488	1.30e-41	8.06e-42	ZNF251	zinc finger protein 251
9663	1.30e-41	8.07e-42	ARL5B	ADP ribosylation factor like GTPase 5B
21288	1.30e-41	8.08e-42	LRPAP1	LDL receptor related protein associated protein 1
31131	1.30e-41	8.10e-42		
40142	1.30e-41	8.10e-42	FBXO3	F-box protein 3
36808	1.30e-41	8.10e-42	IL18	interleukin 18
6435	1.30e-41	8.11e-42	TOR1B	torsin family 1 member B
8578	1.30e-41	8.11e-42		
2406	1.30e-41	8.11e-42	FBXO28	F-box protein 28
14292	1.30e-41	8.12e-42	ZNF343	zinc finger protein 343
9304	1.30e-41	8.12e-42		
5991	1.31e-41	8.13e-42	LINC00680	long intergenic non-protein coding RNA 680
28639	1.31e-41	8.14e-42		
6579	1.31e-41	8.15e-42	IST1	IST1, ESCRT-III associated factor
29820	1.31e-41	8.15e-42		
38507	1.31e-41	8.17e-42		
35710	1.31e-41	8.17e-42	AHI1	Abelson helper integration site 1
29507	1.31e-41	8.17e-42		
39398	1.31e-41	8.18e-42	ICAM1	intercellular adhesion molecule 1
18606	1.31e-41	8.18e-42	STK38	serine/threonine kinase 38
42195	1.31e-41	8.18e-42	CCPG1	cell cycle progression 1
26416	1.32e-41	8.19e-42	NUDT1	nudix hydrolase 1
27583	1.32e-41	8.20e-42	PATZ1	POZ/BTB and AT hook containing zinc finger 1
25406	1.32e-41	8.21e-42	CMBL	carboxymethylenebutenolidase homolog
25937	1.32e-41	8.22e-42	TBC1D10A	TBC1 domain family member 10A
20965	1.32e-41	8.22e-42	TAAR2	trace amine associated receptor 2
12187	1.32e-41	8.23e-42	TNPO1	transportin 1
27301	1.32e-41	8.25e-42	ABL1	ABL proto-oncogene 1, non-receptor tyrosine kinase
367	1.33e-41	8.26e-42	GPX8	glutathione peroxidase 8 (putative)
3854	1.33e-41	8.28e-42		
25285	1.33e-41	8.28e-42	RAD21	RAD21 cohesin complex component
820	1.33e-41	8.29e-42	TRIM2	tripartite motif containing 2
24454	1.33e-41	8.31e-42	FGD6	FYVE, RhoGEF and PH domain containing 6
44894	1.34e-41	8.32e-42		
4937	1.34e-41	8.34e-42	MKNK2	MAP kinase interacting serine/threonine kinase 2
27059	1.34e-41	8.34e-42	PA2G4	proliferation-associated 2G4
9000	1.34e-41	8.34e-42	ACYP2	acylphosphatase 2
17796	1.34e-41	8.34e-42	GIMAP7	GTPase, IMAP family member 7
22759	1.34e-41	8.35e-42	ZNF571	zinc finger protein 571
19413	1.34e-41	8.35e-42	MMP17	matrix metallopeptidase 17
10322	1.34e-41	8.36e-42	E2F6	E2F transcription factor 6
38050	1.34e-41	8.39e-42	PTPN23	protein tyrosine phosphatase, non-receptor type 23
32231	1.35e-41	8.40e-42	BAZ1A	bromodomain adjacent to zinc finger domain 1A
37861	1.35e-41	8.40e-42	P4HA2	prolyl 4-hydroxylase subunit alpha 2
33207	1.35e-41	8.44e-42	ERVV-1	endogenous retrovirus group V member 1
