ID	adj.P.Val	P.Value	Gene.symbol	Gene.title
1944	3.19e-45	1.19e-45		
19824	3.19e-45	1.19e-45	SFXN2	sideroflexin 2
38035	3.20e-45	1.19e-45		
37525	3.20e-45	1.19e-45		
27593	3.21e-45	1.19e-45		
32091	3.21e-45	1.19e-45	NFS1	NFS1 cysteine desulfurase
24700	3.22e-45	1.20e-45		
43310	3.22e-45	1.20e-45	TATDN1	TatD DNase domain containing 1
27504	3.22e-45	1.20e-45	AVIL	advillin
41703	3.22e-45	1.20e-45	EXPH5	exophilin 5
12666	3.23e-45	1.20e-45	ZNF271P	zinc finger protein 271, pseudogene
22161	3.23e-45	1.20e-45	TMEM185A	transmembrane protein 185A
32267	3.23e-45	1.20e-45	DTX3	deltex E3 ubiquitin ligase 3
9076	3.24e-45	1.20e-45	NMD3	NMD3 ribosome export adaptor
42028	3.24e-45	1.21e-45	COMTD1	catechol-O-methyltransferase domain containing 1
17808	3.25e-45	1.21e-45	CDKN1B	cyclin dependent kinase inhibitor 1B
1252	3.25e-45	1.21e-45	ATF7IP	activating transcription factor 7 interacting protein
38354	3.25e-45	1.21e-45	COQ2	coenzyme Q2, polyprenyltransferase
27192	3.26e-45	1.21e-45	ZNF587	zinc finger protein 587
32158	3.26e-45	1.21e-45	POLM	DNA polymerase mu
5659	3.26e-45	1.22e-45	ATF5	activating transcription factor 5
27080	3.28e-45	1.22e-45	ZNF552	zinc finger protein 552
17423	3.30e-45	1.23e-45	CCDC137	coiled-coil domain containing 137
5618	3.31e-45	1.23e-45	EFCAB1	EF-hand calcium binding domain 1
36420	3.31e-45	1.23e-45	MRGBP	MRG/MORF4L binding protein
4265	3.33e-45	1.24e-45		
35155	3.33e-45	1.24e-45	PHRF1	PHD and ring finger domains 1
4255	3.34e-45	1.24e-45	LRTOMT	leucine rich transmembrane and O-methyltransferase domain containing
374	3.34e-45	1.24e-45		
19250	3.34e-45	1.24e-45	ZDHHC21	zinc finger DHHC-type containing 21
3198	3.34e-45	1.24e-45	DGKE	diacylglycerol kinase epsilon
30525	3.34e-45	1.24e-45	EID3	EP300 interacting inhibitor of differentiation 3
14772	3.34e-45	1.24e-45		
10053	3.35e-45	1.25e-45	RGS2	regulator of G-protein signaling 2
20319	3.35e-45	1.25e-45		
39209	3.36e-45	1.25e-45	ENSA	endosulfine alpha
30985	3.36e-45	1.25e-45	TMEM214	transmembrane protein 214
30040	3.37e-45	1.25e-45	EGFR	epidermal growth factor receptor
15811	3.37e-45	1.26e-45	PPP6C	protein phosphatase 6 catalytic subunit
44481	3.37e-45	1.26e-45		
33462	3.37e-45	1.26e-45	NBPF1	neuroblastoma breakpoint family member 1
19195	3.39e-45	1.26e-45		
42558	3.40e-45	1.27e-45	RUNDC1	RUN domain containing 1
42883	3.40e-45	1.27e-45	FOXE3	forkhead box E3
42807	3.40e-45	1.27e-45	FAM196A	family with sequence similarity 196 member A
24478	3.40e-45	1.27e-45	CDH18	cadherin 18
29583	3.40e-45	1.27e-45	SLC30A3	solute carrier family 30 member 3
26466	3.41e-45	1.27e-45	PARPBP	PARP1 binding protein
20049	3.41e-45	1.27e-45	KLF6	Kruppel like factor 6
29248	3.41e-45	1.27e-45	PCIF1	PDX1 C-terminal inhibiting factor 1
21166	3.41e-45	1.27e-45	IGSF21	immunoglobin superfamily member 21
34345	3.41e-45	1.27e-45		
23879	3.42e-45	1.28e-45	EME2	essential meiotic structure-specific endonuclease subunit 2
13683	3.43e-45	1.28e-45	SSH2	slingshot protein phosphatase 2
32223	3.43e-45	1.28e-45	CHAC2	ChaC cation transport regulator homolog 2
12238	3.44e-45	1.28e-45		
35867	3.45e-45	1.29e-45	TCP10L	t-complex 10-like
44661	3.46e-45	1.29e-45		
5404	3.46e-45	1.29e-45	CD2AP	CD2 associated protein
30326	3.48e-45	1.30e-45	USF3	upstream transcription factor family member 3
22283	3.48e-45	1.30e-45	LHX4-AS1	LHX4 antisense RNA 1
23363	3.48e-45	1.30e-45		
11009	3.48e-45	1.30e-45	CDCP1	CUB domain containing protein 1
18624	3.49e-45	1.30e-45	LYRM4	LYR motif containing 4
44295	3.49e-45	1.30e-45	CXorf65	chromosome X open reading frame 65
40824	3.49e-45	1.31e-45		
27683	3.50e-45	1.31e-45	WRN	Werner syndrome RecQ like helicase
2118	3.50e-45	1.31e-45	NKX2-3	NK2 homeobox 3
30742	3.52e-45	1.32e-45	FABP5	fatty acid binding protein 5
27319	3.52e-45	1.32e-45	TIMM8A	translocase of inner mitochondrial membrane 8 homolog A (yeast)
18477	3.52e-45	1.32e-45	UBE2W	ubiquitin conjugating enzyme E2 W (putative)
18029	3.52e-45	1.32e-45	SNRPD1	small nuclear ribonucleoprotein D1 polypeptide
8854	3.53e-45	1.32e-45	NABP2	nucleic acid binding protein 2
21017	3.53e-45	1.32e-45		
32715	3.53e-45	1.32e-45	SYN1	synapsin I
25521	3.53e-45	1.32e-45		
29313	3.53e-45	1.32e-45		
6103	3.54e-45	1.32e-45	PITX1	paired like homeodomain 1
4464	3.54e-45	1.32e-45	STX16	syntaxin 16
41325	3.54e-45	1.33e-45	RPGR	retinitis pigmentosa GTPase regulator
41135	3.55e-45	1.33e-45	ZZZ3	zinc finger ZZ-type containing 3
25033	3.55e-45	1.33e-45		
21832	3.55e-45	1.33e-45	KIAA1033	KIAA1033
18685	3.55e-45	1.33e-45	BCR	BCR, RhoGEF and GTPase activating protein
29468	3.56e-45	1.33e-45	CHRNA10	cholinergic receptor nicotinic alpha 10 subunit
7772	3.57e-45	1.34e-45		
26826	3.57e-45	1.34e-45	PSMA5	proteasome subunit alpha 5
33365	3.57e-45	1.34e-45		
39222	3.57e-45	1.34e-45	VWF	von Willebrand factor
229	3.57e-45	1.34e-45	KCNJ15	potassium voltage-gated channel subfamily J member 15
34204	3.58e-45	1.34e-45	KCTD20	potassium channel tetramerization domain containing 20
34519	3.58e-45	1.34e-45	MYH10	myosin, heavy chain 10, non-muscle
27791	3.61e-45	1.35e-45	ZNF281	zinc finger protein 281
21447	3.62e-45	1.36e-45	RSF1	remodeling and spacing factor 1
6526	3.62e-45	1.36e-45	TICRR	TOPBP1 interacting checkpoint and replication regulator
19039	3.62e-45	1.36e-45	ZNF684	zinc finger protein 684
33017	3.62e-45	1.36e-45	VWA5B2	von Willebrand factor A domain containing 5B2
17113	3.63e-45	1.36e-45		
29568	3.63e-45	1.36e-45	SCO2	SCO2 cytochrome c oxidase assembly protein
1647	3.65e-45	1.37e-45	ALKBH4	alkB homolog 4, lysine demethylase
29891	3.66e-45	1.37e-45	CD7	CD7 molecule
32520	3.66e-45	1.37e-45	CTTNBP2NL	CTTNBP2 N-terminal like
15899	3.66e-45	1.37e-45	RABGAP1	RAB GTPase activating protein 1
23349	3.67e-45	1.38e-45		
13158	3.68e-45	1.38e-45	THAP7	THAP domain containing 7
5540	3.69e-45	1.38e-45		
42498	3.69e-45	1.39e-45	ALKBH8	alkB homolog 8, tRNA methyltransferase
25325	3.69e-45	1.39e-45	FAR1	fatty acyl-CoA reductase 1
12460	3.70e-45	1.39e-45	STK38	serine/threonine kinase 38
29219	3.71e-45	1.39e-45	SP3	Sp3 transcription factor
10762	3.71e-45	1.39e-45	HELQ	helicase, POLQ-like
24281	3.72e-45	1.40e-45	SEPT11	septin 11
18656	3.72e-45	1.40e-45	SCHIP1	schwannomin interacting protein 1
17959	3.72e-45	1.40e-45	SLC46A1	solute carrier family 46 member 1
42801	3.73e-45	1.40e-45	GZMM	granzyme M
26757	3.74e-45	1.41e-45	MED7	mediator complex subunit 7
4474	3.74e-45	1.41e-45		
39838	3.74e-45	1.41e-45		
43357	3.75e-45	1.41e-45	MIDN	midnolin
15297	3.76e-45	1.41e-45		
25170	3.76e-45	1.41e-45	LOC100130152	uncharacterized LOC100130152
27919	3.76e-45	1.41e-45	TPM1	tropomyosin 1 (alpha)
3376	3.76e-45	1.41e-45	TMEM263	transmembrane protein 263
24423	3.76e-45	1.41e-45	RCE1	Ras converting CAAX endopeptidase 1
17167	3.77e-45	1.42e-45	CDK2	cyclin dependent kinase 2
40792	3.77e-45	1.42e-45	TRIM74	tripartite motif containing 74
10346	3.78e-45	1.42e-45	BAG5	BCL2 associated athanogene 5
45150	3.78e-45	1.42e-45	BCR	BCR, RhoGEF and GTPase activating protein
38838	3.78e-45	1.42e-45		
20156	3.79e-45	1.43e-45	KARS	lysyl-tRNA synthetase
14238	3.79e-45	1.43e-45	TIGD6	tigger transposable element derived 6
41536	3.80e-45	1.43e-45		
41117	3.80e-45	1.43e-45		
41220	3.80e-45	1.43e-45	EGFR	epidermal growth factor receptor
4263	3.81e-45	1.43e-45	TMCC3	transmembrane and coiled-coil domain family 3
20242	3.81e-45	1.43e-45		
30473	3.81e-45	1.44e-45	LOC101928377	uncharacterized LOC101928377
21659	3.82e-45	1.44e-45	ADIPOR1	adiponectin receptor 1
23401	3.82e-45	1.44e-45		
19765	3.82e-45	1.44e-45	FGD4	FYVE, RhoGEF and PH domain containing 4
33791	3.83e-45	1.44e-45	FCER1G	Fc fragment of IgE receptor Ig
39072	3.83e-45	1.44e-45	EML3	echinoderm microtubule associated protein like 3
34964	3.83e-45	1.44e-45		
29536	3.84e-45	1.45e-45	CSNK2A1	casein kinase 2 alpha 1
25909	3.84e-45	1.45e-45		
7484	3.84e-45	1.45e-45		
11474	3.85e-45	1.45e-45	DCTN5	dynactin subunit 5
26280	3.85e-45	1.45e-45	RHBDD1	rhomboid domain containing 1
25896	3.85e-45	1.45e-45		
19368	3.86e-45	1.46e-45	ZNF791	zinc finger protein 791
15553	3.87e-45	1.46e-45	CDH12	cadherin 12
27950	3.87e-45	1.46e-45	B2M	beta-2-microglobulin
42046	3.88e-45	1.46e-45	TRIQK	triple QxxK/R motif containing
37039	3.88e-45	1.46e-45	SLPI	secretory leukocyte peptidase inhibitor
42719	3.89e-45	1.47e-45	CNBP	CCHC-type zinc finger nucleic acid binding protein
12619	3.90e-45	1.47e-45	HNRNPA1L2	heterogeneous nuclear ribonucleoprotein A1-like 2
10835	3.90e-45	1.47e-45	ARF6	ADP ribosylation factor 6
6700	3.90e-45	1.47e-45	THG1L	tRNA-histidine guanylyltransferase 1 like
4722	3.90e-45	1.47e-45		
8186	3.91e-45	1.48e-45	TCTEX1D2	Tctex1 domain containing 2
22633	3.92e-45	1.48e-45	MFNG	MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
9534	3.92e-45	1.48e-45	ANP32C	acidic nuclear phosphoprotein 32 family member C
26388	3.92e-45	1.48e-45	SMG6	SMG6, nonsense mediated mRNA decay factor
11568	3.93e-45	1.48e-45		
32815	3.94e-45	1.49e-45	MRPL38	mitochondrial ribosomal protein L38
16098	3.94e-45	1.49e-45	GPX8	glutathione peroxidase 8 (putative)
37962	3.94e-45	1.49e-45	GALM	galactose mutarotase
30372	3.94e-45	1.49e-45	DENR	density regulated re-initiation and release factor
28651	3.94e-45	1.49e-45	CLN3	CLN3, battenin
19212	3.95e-45	1.49e-45	PRRG4	proline rich and Gla domain 4
2469	3.95e-45	1.49e-45	PRR5	proline rich 5
7085	3.95e-45	1.49e-45	SLC26A6	solute carrier family 26 member 6
30551	3.95e-45	1.49e-45	PHLDA3	pleckstrin homology like domain family A member 3
7862	3.96e-45	1.49e-45		
11386	3.96e-45	1.50e-45	C5orf22	chromosome 5 open reading frame 22
39462	3.96e-45	1.50e-45	SUMO1	small ubiquitin-like modifier 1
31349	3.96e-45	1.50e-45	MRPL10	mitochondrial ribosomal protein L10
45091	3.97e-45	1.50e-45		
27354	3.97e-45	1.50e-45	PARN	poly(A)-specific ribonuclease
2547	3.97e-45	1.50e-45	THOC2	THO complex 2
25699	3.98e-45	1.51e-45	SIPA1L1	signal induced proliferation associated 1 like 1
22739	3.98e-45	1.51e-45		
30762	4.00e-45	1.51e-45	RAB43	RAB43, member RAS oncogene family
41388	4.00e-45	1.51e-45	ZC3H11A	zinc finger CCCH-type containing 11A
27561	4.01e-45	1.52e-45	HOOK3	hook microtubule tethering protein 3
40565	4.01e-45	1.52e-45	SLC39A7	solute carrier family 39 member 7
33875	4.01e-45	1.52e-45	MS4A2	membrane spanning 4-domains A2
29920	4.02e-45	1.52e-45	ALG1	ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase
37436	4.03e-45	1.53e-45	PAPD4	poly(A) RNA polymerase D4, non-canonical
3111	4.03e-45	1.53e-45		
11124	4.05e-45	1.53e-45	C11orf71	chromosome 11 open reading frame 71
34614	4.05e-45	1.53e-45	SLC35E3	solute carrier family 35 member E3
6946	4.05e-45	1.53e-45	OPA3	optic atrophy 3 (autosomal recessive, with chorea and spastic paraplegia)
10690	4.06e-45	1.54e-45	SMAGP	small cell adhesion glycoprotein
18204	4.06e-45	1.54e-45	TPM3	tropomyosin 3
33681	4.07e-45	1.54e-45	OGFOD3	2-oxoglutarate and iron dependent oxygenase domain containing 3
38172	4.08e-45	1.54e-45	SLC44A3	solute carrier family 44 member 3
30048	4.08e-45	1.55e-45	RUBCN	RUN and cysteine rich domain containing beclin 1 interacting protein
21318	4.08e-45	1.55e-45		
32839	4.08e-45	1.55e-45		
23845	4.08e-45	1.55e-45	EBI3	Epstein-Barr virus induced 3
39151	4.10e-45	1.55e-45	EFNB3	ephrin B3
43319	4.10e-45	1.55e-45	NIPBL-AS1	NIPBL antisense RNA 1 (head to head)
26610	4.10e-45	1.55e-45	ASF1A	anti-silencing function 1A histone chaperone
17955	4.10e-45	1.56e-45	TMEM40	transmembrane protein 40
13618	4.11e-45	1.56e-45	CRK	CRK proto-oncogene, adaptor protein
38778	4.11e-45	1.56e-45	DTWD2	DTW domain containing 2
14304	4.11e-45	1.56e-45	NARS	asparaginyl-tRNA synthetase
25423	4.11e-45	1.56e-45		
30407	4.12e-45	1.56e-45	KAT7	lysine acetyltransferase 7
30796	4.12e-45	1.56e-45	TTC21B	tetratricopeptide repeat domain 21B
16386	4.12e-45	1.56e-45		
23164	4.12e-45	1.56e-45	SAPCD1	suppressor APC domain containing 1
37906	4.13e-45	1.57e-45		
3790	4.13e-45	1.57e-45		
17880	4.14e-45	1.57e-45	MAN1A2	mannosidase alpha class 1A member 2
12561	4.14e-45	1.57e-45	PWP2	PWP2 periodic tryptophan protein homolog (yeast)
22232	4.14e-45	1.57e-45	CTDSP1	CTD small phosphatase 1
20220	4.15e-45	1.57e-45	SORBS3	sorbin and SH3 domain containing 3
25923	4.15e-45	1.58e-45	MALAT1	metastasis associated lung adenocarcinoma transcript 1 (non-protein coding)
21233	4.16e-45	1.58e-45		
37185	4.16e-45	1.58e-45	INPP5E	inositol polyphosphate-5-phosphatase E
39203	4.16e-45	1.58e-45	TMEM95	transmembrane protein 95
11380	4.17e-45	1.58e-45	ACSL3	acyl-CoA synthetase long-chain family member 3
28359	4.17e-45	1.58e-45	USP40	ubiquitin specific peptidase 40
12016	4.17e-45	1.58e-45	ARL14EP	ADP ribosylation factor like GTPase 14 effector protein
25662	4.17e-45	1.59e-45	ABL2	ABL proto-oncogene 2, non-receptor tyrosine kinase
35049	4.18e-45	1.59e-45	BRAF	B-Raf proto-oncogene, serine/threonine kinase
27465	4.18e-45	1.59e-45	METTL22	methyltransferase like 22
11755	4.19e-45	1.59e-45	APP	amyloid beta precursor protein
17944	4.19e-45	1.59e-45	SETD3	SET domain containing 3
40791	4.19e-45	1.59e-45		
5849	4.19e-45	1.59e-45		
39239	4.21e-45	1.60e-45	EIF3A	eukaryotic translation initiation factor 3 subunit A
28742	4.21e-45	1.60e-45	ZNF700	zinc finger protein 700
39811	4.21e-45	1.60e-45	CELF5	CUGBP, Elav-like family member 5
18173	4.22e-45	1.60e-45	TBP	TATA-box binding protein
6794	4.22e-45	1.61e-45		
29927	4.22e-45	1.61e-45	LOC100129138	THAP domain containing, apoptosis associated protein 3 pseudogene
26399	4.23e-45	1.61e-45		
33918	4.23e-45	1.61e-45	TMPRSS11D	transmembrane protease, serine 11D
30722	4.23e-45	1.61e-45	ITGA7	integrin subunit alpha 7
38619	4.23e-45	1.61e-45	ATXN10	ataxin 10
40384	4.23e-45	1.61e-45	FAM133CP	family with sequence similarity 133, member A pseudogene
39987	4.23e-45	1.61e-45	SRSF1	serine and arginine rich splicing factor 1
9650	4.24e-45	1.61e-45	HIST1H3B	histone cluster 1, H3b
36177	4.24e-45	1.61e-45	SPACA1	sperm acrosome associated 1
44392	4.24e-45	1.61e-45	NDRG1	N-myc downstream regulated 1
8368	4.25e-45	1.62e-45	HSD17B12	hydroxysteroid 17-beta dehydrogenase 12
8783	4.25e-45	1.62e-45	TMED10	transmembrane p24 trafficking protein 10
4961	4.26e-45	1.62e-45	TMEM206	transmembrane protein 206
6059	4.26e-45	1.62e-45	RHOJ	ras homolog family member J
4461	4.26e-45	1.62e-45	MAPK14	mitogen-activated protein kinase 14
40096	4.27e-45	1.63e-45	CD164	CD164 molecule
10626	4.28e-45	1.63e-45	TAOK3	TAO kinase 3
27208	4.28e-45	1.63e-45	RBM19	RNA binding motif protein 19
18322	4.28e-45	1.63e-45	SNX22	sorting nexin 22
26473	4.29e-45	1.63e-45	CCDC96	coiled-coil domain containing 96
25066	4.29e-45	1.63e-45	SLC11A2	solute carrier family 11 member 2
26924	4.30e-45	1.64e-45		
8603	4.31e-45	1.64e-45		
25731	4.33e-45	1.65e-45		
23242	4.34e-45	1.65e-45	NCR3	natural cytotoxicity triggering receptor 3
19028	4.35e-45	1.66e-45		
33223	4.35e-45	1.66e-45	RHPN2	rhophilin Rho GTPase binding protein 2
34430	4.35e-45	1.66e-45		
20093	4.36e-45	1.66e-45	OPHN1	oligophrenin 1
39410	4.36e-45	1.66e-45	KPNA5	karyopherin subunit alpha 5
37973	4.37e-45	1.67e-45		
26458	4.37e-45	1.67e-45	DYX1C1	dyslexia susceptibility 1 candidate 1
22961	4.37e-45	1.67e-45	ASPH	aspartate beta-hydroxylase
14901	4.37e-45	1.67e-45		
40672	4.38e-45	1.67e-45	PRKCDBP	protein kinase C delta binding protein
20718	4.38e-45	1.67e-45	ZNF346	zinc finger protein 346
3768	4.39e-45	1.68e-45	SAFB2	scaffold attachment factor B2
23909	4.40e-45	1.68e-45	MAPKAPK2	mitogen-activated protein kinase-activated protein kinase 2
33165	4.41e-45	1.68e-45	TNPO3	transportin 3
32559	4.41e-45	1.68e-45	SNX19	sorting nexin 19
26990	4.43e-45	1.69e-45	GNPTAB	N-acetylglucosamine-1-phosphate transferase alpha and beta subunits
15882	4.43e-45	1.69e-45	ZNHIT3	zinc finger HIT-type containing 3
23347	4.43e-45	1.69e-45	SPG7	SPG7, paraplegin matrix AAA peptidase subunit
12840	4.44e-45	1.69e-45	CHMP3	charged multivesicular body protein 3
25760	4.45e-45	1.70e-45	USP8	ubiquitin specific peptidase 8
21998	4.45e-45	1.70e-45	MR1	major histocompatibility complex, class I-related
31882	4.46e-45	1.70e-45		
41126	4.46e-45	1.70e-45	AASDHPPT	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase
23025	4.47e-45	1.71e-45	BCL2L13	BCL2 like 13
42664	4.48e-45	1.71e-45	TTC27	tetratricopeptide repeat domain 27
42800	4.48e-45	1.71e-45		
41852	4.48e-45	1.71e-45	ZZZ3	zinc finger ZZ-type containing 3
10096	4.48e-45	1.71e-45	ELAVL1	ELAV like RNA binding protein 1
30169	4.48e-45	1.71e-45		
31749	4.48e-45	1.71e-45	MVB12A	multivesicular body subunit 12A
5231	4.49e-45	1.71e-45	SLC29A3	solute carrier family 29 member 3
20707	4.49e-45	1.72e-45	PCK2	phosphoenolpyruvate carboxykinase 2, mitochondrial
7787	4.49e-45	1.72e-45	CAMKK1	calcium/calmodulin dependent protein kinase kinase 1
15339	4.49e-45	1.72e-45	YTHDC2	YTH domain containing 2
12023	4.50e-45	1.72e-45		
32238	4.50e-45	1.72e-45	MEDAG	mesenteric estrogen dependent adipogenesis
40207	4.51e-45	1.72e-45	SPAG9	sperm associated antigen 9
21062	4.51e-45	1.72e-45	VBP1	VHL binding protein 1
23478	4.51e-45	1.73e-45		
18190	4.52e-45	1.73e-45	CAPZA2	capping actin protein of muscle Z-line alpha subunit 2
4495	4.53e-45	1.73e-45	NYAP2	neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2
25839	4.53e-45	1.73e-45	IPO5	importin 5
29467	4.53e-45	1.74e-45	TMEM61	transmembrane protein 61
36928	4.53e-45	1.74e-45		
44557	4.54e-45	1.74e-45	WDCP	WD repeat and coiled coil containing
35127	4.55e-45	1.74e-45	MAP2K6	mitogen-activated protein kinase kinase 6
7571	4.57e-45	1.75e-45	BDP1	B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB
27312	4.57e-45	1.75e-45	KRTAP19-1	keratin associated protein 19-1
20214	4.59e-45	1.76e-45	DUSP9	dual specificity phosphatase 9
7130	4.60e-45	1.76e-45	ASB6	ankyrin repeat and SOCS box containing 6
12343	4.61e-45	1.76e-45	GAPVD1	GTPase activating protein and VPS9 domains 1
29278	4.61e-45	1.76e-45	TTN	titin
34651	4.61e-45	1.76e-45		
35730	4.62e-45	1.77e-45	KIFC2	kinesin family member C2
21481	4.64e-45	1.78e-45	POLD3	DNA polymerase delta 3, accessory subunit
3213	4.64e-45	1.78e-45		
483	4.64e-45	1.78e-45	WASH3P	WAS protein family homolog 3 pseudogene
27992	4.65e-45	1.78e-45		
19341	4.65e-45	1.78e-45		
7002	4.65e-45	1.78e-45		
25576	4.65e-45	1.78e-45	SPDYE1	speedy/RINGO cell cycle regulator family member E1
37446	4.65e-45	1.78e-45	ANKRD12	ankyrin repeat domain 12
10890	4.67e-45	1.79e-45	SLC10A7	solute carrier family 10 member 7
22935	4.68e-45	1.79e-45	SEC62	SEC62 homolog, preprotein translocation factor
16771	4.69e-45	1.80e-45	ANKRD53	ankyrin repeat domain 53
8865	4.69e-45	1.80e-45	POLI	DNA polymerase iota
9649	4.69e-45	1.80e-45	ANGEL2	angel homolog 2
3720	4.70e-45	1.80e-45	LEMD2	LEM domain containing 2
36045	4.70e-45	1.80e-45	NAT10	N-acetyltransferase 10
32098	4.70e-45	1.80e-45	TRIM38	tripartite motif containing 38
21772	4.70e-45	1.81e-45	LOC100506473	uncharacterized LOC100506473
8771	4.71e-45	1.81e-45		
5758	4.73e-45	1.82e-45		
42127	4.73e-45	1.82e-45	SOCS4	suppressor of cytokine signaling 4
7833	4.73e-45	1.82e-45	FAM212B	family with sequence similarity 212 member B
2865	4.74e-45	1.82e-45	MTR	5-methyltetrahydrofolate-homocysteine methyltransferase
16494	4.74e-45	1.82e-45	VAPA	VAMP associated protein A
610	4.75e-45	1.82e-45	BTBD18	BTB domain containing 18
25590	4.75e-45	1.82e-45	ATG4B	autophagy related 4B cysteine peptidase
11109	4.75e-45	1.82e-45	YTHDC1	YTH domain containing 1
10957	4.76e-45	1.83e-45	CD69	CD69 molecule
25775	4.77e-45	1.83e-45	PAPOLG	poly(A) polymerase gamma
20609	4.77e-45	1.83e-45	CIRBP	cold inducible RNA binding protein
11000	4.78e-45	1.84e-45	HSD17B1	hydroxysteroid 17-beta dehydrogenase 1
29483	4.79e-45	1.84e-45	VGLL4	vestigial like family member 4
6228	4.79e-45	1.84e-45	CACYBP	calcyclin binding protein
20268	4.79e-45	1.84e-45	TRPM4	transient receptor potential cation channel subfamily M member 4
376	4.79e-45	1.84e-45	CLK1	CDC like kinase 1
29337	4.80e-45	1.85e-45	C11orf49	chromosome 11 open reading frame 49
42667	4.80e-45	1.85e-45	SOCS5	suppressor of cytokine signaling 5
26397	4.81e-45	1.85e-45		
29186	4.82e-45	1.85e-45		
16249	4.82e-45	1.85e-45	SERPINA6	serpin family A member 6
17197	4.82e-45	1.85e-45	GJA4	gap junction protein alpha 4
45093	4.83e-45	1.86e-45	UBAP1	ubiquitin associated protein 1
34396	4.84e-45	1.86e-45	YBX3	Y-box binding protein 3
23971	4.84e-45	1.86e-45	RAN	RAN, member RAS oncogene family
12032	4.84e-45	1.86e-45	RIN3	Ras and Rab interactor 3
6120	4.84e-45	1.86e-45		
42635	4.85e-45	1.86e-45	OR4X2	olfactory receptor family 4 subfamily X member 2 (gene/pseudogene)
27731	4.85e-45	1.87e-45	NPM1	nucleophosmin
7743	4.85e-45	1.87e-45	B2M	beta-2-microglobulin
13646	4.86e-45	1.87e-45	SNUPN	snurportin 1
29619	4.86e-45	1.87e-45	SMS	spermine synthase
26645	4.87e-45	1.87e-45	PTMA	prothymosin, alpha
39116	4.87e-45	1.87e-45	B2M	beta-2-microglobulin
37823	4.87e-45	1.87e-45		
39457	4.87e-45	1.87e-45		
8020	4.88e-45	1.88e-45	SOX30	SRY-box 30
28226	4.88e-45	1.88e-45	CCND3	cyclin D3
39942	4.88e-45	1.88e-45	ZNF555	zinc finger protein 555
17352	4.89e-45	1.88e-45	ALPP	alkaline phosphatase, placental
30264	4.89e-45	1.88e-45	AFF4	AF4/FMR2 family member 4
33705	4.89e-45	1.89e-45	AGO4	argonaute 4, RISC catalytic component
18451	4.90e-45	1.89e-45	PYROXD1	pyridine nucleotide-disulphide oxidoreductase domain 1
18251	4.91e-45	1.89e-45	PPP1R15B	protein phosphatase 1 regulatory subunit 15B
26437	4.91e-45	1.89e-45	PNMA5	paraneoplastic Ma antigen family member 5
31879	4.91e-45	1.89e-45	LOC105377450	uncharacterized LOC105377450
16123	4.91e-45	1.89e-45	MTDH	metadherin
29697	4.91e-45	1.89e-45	MAPRE1	microtubule associated protein RP/EB family member 1
40461	4.91e-45	1.89e-45	MPZL1	myelin protein zero like 1
8850	4.92e-45	1.90e-45	N4BP2	NEDD4 binding protein 2
14895	4.93e-45	1.90e-45	PCDHB13	protocadherin beta 13
32755	4.93e-45	1.90e-45	DMXL1	Dmx like 1
3770	4.94e-45	1.91e-45	ANKRD26	ankyrin repeat domain 26
36213	4.96e-45	1.91e-45	SNX29P2	sorting nexin 29 pseudogene 2
32361	4.96e-45	1.91e-45	LGALS8	galectin 8
26004	4.96e-45	1.91e-45	S1PR4	sphingosine-1-phosphate receptor 4
5153	4.96e-45	1.91e-45	MEX3A	mex-3 RNA binding family member A
30813	4.97e-45	1.92e-45	CEP164	centrosomal protein 164
12911	4.97e-45	1.92e-45	FAM106A	family with sequence similarity 106 member A
20422	4.99e-45	1.92e-45		
