GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
284611	8.74e-01	4.76e-01	0.409	-0.713549	-0.2921108	200.61	EEIG2	EEIG family member 2
57592	8.74e-01	4.76e-01	0.362	-0.712128	-0.2575196	1414.43	ZNF687	zinc finger protein 687
10560	8.74e-01	4.76e-01	0.411	-0.712644	-0.2927547	222.98	SLC19A2	solute carrier family 19 member 2
5525	8.74e-01	4.76e-01	0.361	0.712475	0.2575199	801.01	PPP2R5A	protein phosphatase 2 regulatory subunit B'alpha
3930	8.74e-01	4.77e-01	0.356	-0.711037	-0.2534006	735.47	LBR	lamin B receptor
105373551	8.74e-01	4.75e-01	0.951	-0.714533	-0.6798124	64.78	LOC105373551	uncharacterized LOC105373551
1293	8.74e-01	4.77e-01	0.615	0.711407	0.4378257	10220.01	COL6A3	collagen type VI alpha 3 chain
64393	8.74e-01	4.75e-01	0.383	-0.714788	-0.2739014	413.03	ZMAT3	zinc finger matrin-type 3
23200	8.74e-01	4.77e-01	0.512	-0.711077	-0.3638706	1402.16	ATP11B	ATPase phospholipid transporting 11B (putative)
6165	8.74e-01	4.76e-01	0.382	0.712019	0.2718646	7447.87	RPL35A	ribosomal protein L35a
105377486	8.74e-01	4.75e-01	0.589	-0.714841	-0.4213012	23.94	FHIP1A-DT	FHIP1A divergent transcript
3622	8.74e-01	4.75e-01	0.29	-0.714965	-0.2075055	167.39	ING2	inhibitor of growth family member 2
4015	8.74e-01	4.76e-01	0.668	-0.713036	-0.476543	720.97	LOX	lysyl oxidase
8728	8.74e-01	4.75e-01	0.489	0.714064	0.3490478	845.35	ADAM19	ADAM metallopeptidase domain 19
51513	8.74e-01	4.75e-01	0.679	-0.714182	-0.484884	254.13	ETV7	ETS variant transcription factor 7
129685	8.74e-01	4.76e-01	0.183	-0.712927	-0.130263	502.9	TAF8	TATA-box binding protein associated factor 8
135152	8.74e-01	4.77e-01	0.271	0.711829	0.1930643	251.28	B3GAT2	beta-1,3-glucuronyltransferase 2
51020	8.74e-01	4.75e-01	0.32	0.714648	0.2289411	573.49	HDDC2	HD domain containing 2
105375169	8.74e-01	4.75e-01	0.393	-0.7144	-0.2809197	19.01	LOC105375169	uncharacterized LOC105375169
256227	8.74e-01	4.77e-01	0.57	-0.71124	-0.4055417	63.79	STEAP1B	STEAP family member 1B
441208	8.74e-01	4.75e-01	0.351	-0.714269	-0.2503784	51.59	ZNRF2P1	zinc and ring finger 2 pseudogene 1
286042	8.74e-01	4.77e-01	0.53	0.710993	0.3766086	67.03	FAM86B3P	family with sequence similarity 86, member A pseudogene
8629	8.74e-01	4.76e-01	0.292	-0.713462	-0.2084748	989.14	JRK	Jrk helix-turn-helix protein
79886	8.74e-01	4.75e-01	0.241	-0.714523	-0.1719002	207.1	CAAP1	caspase activity and apoptosis inhibitor 1
1959	8.74e-01	4.76e-01	0.491	0.712026	0.349864	144.11	EGR2	early growth response 2
84171	8.74e-01	4.76e-01	0.687	-0.712168	-0.4892592	324.23	LOXL4	lysyl oxidase like 4
55226	8.74e-01	4.75e-01	0.311	-0.713911	-0.222016	1275.39	NAT10	N-acetyltransferase 10
7423	8.74e-01	4.76e-01	0.271	0.712484	0.1932615	977.55	VEGFB	vascular endothelial growth factor B
4815	8.74e-01	4.75e-01	0.428	0.713928	0.3055909	122.26	NINJ2	ninjurin 2
728715	8.74e-01	4.76e-01	0.422	-0.712041	-0.3003058	54.65	LOC728715	ovostatin homolog 2
80824	8.74e-01	4.76e-01	0.31	0.712983	0.2210991	1049.6	DUSP16	dual specificity phosphatase 16
55907	8.74e-01	4.77e-01	0.321	0.711155	0.228456	440.48	CMAS	cytidine monophosphate N-acetylneuraminic acid synthetase
121053	8.74e-01	4.76e-01	0.29	0.71221	0.2062025	334.64	NOPCHAP1	NOP protein chaperone 1
4738	8.74e-01	4.77e-01	0.329	-0.711654	-0.2338792	1492.6	NEDD8	NEDD8 ubiquitin like modifier
22890	8.74e-01	4.76e-01	0.316	-0.712018	-0.2250696	561.61	ZBTB1	zinc finger and BTB domain containing 1
283651	8.74e-01	4.75e-01	0.388	-0.713797	-0.2772718	88.23	HMGN2P46	high mobility group nucleosomal binding domain 2 pseudogene 46
26258	8.74e-01	4.77e-01	0.396	-0.711306	-0.2819214	437.61	BLOC1S6	biogenesis of lysosomal organelles complex 1 subunit 6
9960	8.74e-01	4.77e-01	0.158	0.711673	0.1122769	811.38	USP3	ubiquitin specific peptidase 3
440300	8.74e-01	4.77e-01	0.285	-0.711187	-0.2024927	271.94	LOC440300	chondroitin sulfate proteoglycan 4 pseudogene
348110	8.74e-01	4.77e-01	0.322	-0.71109	-0.2292441	1079.66	ARPIN	actin related protein 2/3 complex inhibitor
2242	8.74e-01	4.76e-01	0.412	-0.712693	-0.2936631	453.74	FES	FES proto-oncogene, tyrosine kinase
107984988	8.74e-01	4.76e-01	0.36	0.712588	0.2564375	36.2	LOC107984988	uncharacterized LOC107984988
101928991	8.74e-01	4.77e-01	0.821	-0.711758	-0.5840137	54.63	CCDC92B	coiled-coil domain containing 92B
8711	8.74e-01	4.75e-01	0.414	-0.714395	-0.2956928	474.21	TNK1	tyrosine kinase non receptor 1
140775	8.74e-01	4.75e-01	0.252	-0.71417	-0.1801993	1029.81	SMCR8	SMCR8-C9orf72 complex subunit
4836	8.74e-01	4.76e-01	0.327	-0.713357	-0.2335504	2648.29	NMT1	N-myristoyltransferase 1
728806	8.74e-01	4.76e-01	0.284	0.712926	0.2021844	60.47	NSFP1	N-ethylmaleimide-sensitive factor pseudogene 1
101928045	8.74e-01	4.76e-01	0.549	-0.713093	-0.391598	52.19	LOC101928045	uncharacterized LOC101928045
100996295	8.74e-01	4.77e-01	0.929	-0.711493	-0.6609731	21.82	DNAH17-AS1	DNAH17 antisense RNA 1
4152	8.74e-01	4.75e-01	0.341	-0.71499	-0.2439416	1803.66	MBD1	methyl-CpG binding domain protein 1
55748	8.74e-01	4.75e-01	0.411	0.713591	0.2932274	3069.24	CNDP2	carnosine dipeptidase 2
64900	8.74e-01	4.76e-01	0.398	-0.712398	-0.283503	1012.81	LPIN3	lipin 3
529	8.74e-01	4.75e-01	0.304	0.71404	0.2167887	1341.39	ATP6V1E1	ATPase H+ transporting V1 subunit E1
4808	8.74e-01	4.77e-01	1.198	0.710398	0.8513586	91.36	NHLH2	nescient helix-loop-helix 2
93349	8.74e-01	4.78e-01	0.542	0.710232	0.3850812	417.28	SP140L	SP140 nuclear body protein like
2868	8.74e-01	4.78e-01	0.375	0.709989	0.266568	52.13	GRK4	G protein-coupled receptor kinase 4
102723766	8.74e-01	4.78e-01	0.647	0.710118	0.4595992	18.65	LINC02362	long intergenic non-protein coding RNA 2362
8697	8.74e-01	4.77e-01	0.257	0.710735	0.1825174	639.5	CDC23	cell division cycle 23
26230	8.74e-01	4.78e-01	0.49	0.710022	0.3479853	72.69	TIAM2	TIAM Rac1 associated GEF 2
105376025	8.74e-01	4.77e-01	0.494	-0.71066	-0.3512332	24.47	LOC105376025	uncharacterized LOC105376025
51531	8.74e-01	4.78e-01	0.26	-0.71027	-0.1844161	258.3	TRMO	tRNA methyltransferase O
55755	8.74e-01	4.78e-01	0.285	-0.71013	-0.2022047	998.76	CDK5RAP2	CDK5 regulatory subunit associated protein 2
169714	8.74e-01	4.77e-01	0.303	-0.710876	-0.2150819	544.46	QSOX2	quiescin sulfhydryl oxidase 2
100131213	8.74e-01	4.78e-01	0.45	0.710008	0.3194554	159.68	ZNF503-AS2	ZNF503 antisense RNA 2
118932	8.74e-01	4.78e-01	0.568	0.710246	0.4032258	236.35	ANKRD22	ankyrin repeat domain 22
221178	8.74e-01	4.77e-01	0.458	0.710632	0.3252981	664.3	SPATA13	spermatogenesis associated 13
101926987	8.74e-01	4.78e-01	0.387	0.709973	0.2749213	20.87	DLGAP4-AS1	DLGAP4 antisense RNA 1
23410	8.75e-01	4.78e-01	0.227	-0.709837	-0.1613321	433.51	SIRT3	sirtuin 3
6326	8.75e-01	4.78e-01	0.796	0.709525	0.5649352	68.71	SCN2A	sodium voltage-gated channel alpha subunit 2
5471	8.75e-01	4.78e-01	0.382	-0.709412	-0.2706799	188.89	PPAT	phosphoribosyl pyrophosphate amidotransferase
7538	8.75e-01	4.78e-01	0.436	0.709425	0.309274	3579.6	ZFP36	ZFP36 ring finger protein
5819	8.75e-01	4.78e-01	0.377	-0.709395	-0.2673755	2500.77	NECTIN2	nectin cell adhesion molecule 2
5914	8.75e-01	4.78e-01	0.512	-0.709208	-0.3631261	1025.24	RARA	retinoic acid receptor alpha
150356	8.75e-01	4.78e-01	0.396	-0.709279	-0.2807259	73.87	CHADL	chondroadherin like
554251	8.75e-01	4.79e-01	0.408	-0.708516	-0.289124	71.6	FBXO48	F-box protein 48
112267939	8.75e-01	4.79e-01	0.359	0.70806	0.2543619	18.78	LOC112267939	
81848	8.75e-01	4.79e-01	0.428	0.708465	0.3034571	789.9	SPRY4	sprouty RTK signaling antagonist 4
64434	8.75e-01	4.79e-01	0.235	-0.708141	-0.166152	664.02	NOM1	nucleolar protein with MIF4G domain 1
5727	8.75e-01	4.79e-01	0.585	0.708056	0.4143779	458.92	PTCH1	patched 1
22877	8.75e-01	4.79e-01	0.325	0.708375	0.2299033	2843.82	MLXIP	MLX interacting protein
112399	8.75e-01	4.79e-01	0.762	-0.708315	-0.539717	1702.09	EGLN3	egl-9 family hypoxia inducible factor 3
5663	8.75e-01	4.79e-01	0.177	-0.708281	-0.1255167	1263.41	PSEN1	presenilin 1
100101467	8.75e-01	4.79e-01	0.459	-0.708019	-0.3252778	177.35	ZSCAN30	zinc finger and SCAN domain containing 30
105372437	8.75e-01	4.79e-01	0.961	0.707987	0.680381	20.63	LOC105372437	uncharacterized LOC105372437
5476	8.75e-01	4.79e-01	0.368	-0.708629	-0.2607439	2944.35	CTSA	cathepsin A
401466	8.75e-01	4.79e-01	0.336	-0.707907	-0.2378485	570.45	RBIS	ribosomal biogenesis factor
642648	8.75e-01	4.79e-01	0.389	0.707631	0.275047	42.44	LINC02939	long intergenic non-protein coding RNA 2939
6487	8.76e-01	4.79e-01	0.359	-0.70736	-0.2539103	224.2	ST3GAL3	ST3 beta-galactoside alpha-2,3-sialyltransferase 3
8577	8.76e-01	4.79e-01	0.687	0.70741	0.4862795	39.32	TMEFF1	transmembrane protein with EGF like and two follistatin like domains 1
5927	8.76e-01	4.79e-01	0.277	0.707347	0.1961444	1349.56	KDM5A	lysine demethylase 5A
10900	8.76e-01	4.79e-01	0.584	0.707279	0.412909	45.51	RUNDC3A	RUN domain containing 3A
23215	8.76e-01	4.79e-01	0.25	0.707206	0.1766452	7407.56	PRRC2C	proline rich coiled-coil 2C
10468	8.76e-01	4.80e-01	0.631	0.706983	0.446158	188.04	FST	follistatin
84651	8.76e-01	4.80e-01	0.997	0.70701	0.7051683	66.63	SPINK7	serine peptidase inhibitor Kazal type 7
100288077	8.76e-01	4.79e-01	0.743	-0.707107	-0.525226	242.97	WTAPP1	Wilms tumor 1 associated protein pseudogene 1
107984865	8.76e-01	4.80e-01	0.427	-0.706792	-0.3020135	20.1	LOC107984865	uncharacterized LOC107984865
9518	8.76e-01	4.80e-01	0.87	0.70678	0.6146186	445.46	GDF15	growth differentiation factor 15
51251	8.76e-01	4.80e-01	0.327	-0.706634	-0.2314217	291	NT5C3A	5'-nucleotidase, cytosolic IIIA
105369783	8.76e-01	4.80e-01	0.352	0.706622	0.2485204	37.96	LOC105369783	uncharacterized LOC105369783
55540	8.76e-01	4.80e-01	0.493	-0.706264	-0.3481957	102.01	IL17RB	interleukin 17 receptor B
93974	8.76e-01	4.81e-01	0.272	0.704382	0.1916046	1516.94	ATP5IF1	ATP synthase inhibitory factor subunit 1
8915	8.76e-01	4.81e-01	0.299	0.704136	0.2102368	316.27	BCL10	BCL10 immune signaling adaptor
2005	8.76e-01	4.81e-01	0.37	-0.704794	-0.2609931	938.79	ELK4	ETS transcription factor ELK4
238	8.76e-01	4.81e-01	0.486	0.704912	0.3428743	20.42	ALK	ALK receptor tyrosine kinase
7867	8.76e-01	4.80e-01	0.449	0.705565	0.3171413	1210.24	MAPKAPK3	MAPK activated protein kinase 3
3699	8.76e-01	4.81e-01	0.676	0.70495	0.4764219	22.13	ITIH3	inter-alpha-trypsin inhibitor heavy chain 3
81847	8.76e-01	4.81e-01	0.338	0.704475	0.2384231	590.36	RNF146	ring finger protein 146
51085	8.76e-01	4.81e-01	1.159	-0.704854	-0.8166409	160.15	MLXIPL	MLX interacting protein like
220832	8.76e-01	4.81e-01	0.941	0.705128	0.6634702	283.37	FABP5P3	fatty acid binding protein 5 pseudogene 3
100507156	8.76e-01	4.81e-01	0.516	0.705243	0.3639603	82.81	LOC100507156	uncharacterized LOC100507156
51115	8.76e-01	4.80e-01	0.242	-0.705726	-0.1709136	470.61	RMDN1	regulator of microtubule dynamics 1
157567	8.76e-01	4.81e-01	0.264	0.705104	0.1861707	170.48	ANKRD46	ankyrin repeat domain 46
54840	8.76e-01	4.81e-01	0.318	-0.704611	-0.2240195	553.22	APTX	aprataxin
11064	8.76e-01	4.81e-01	0.433	-0.705376	-0.3052321	436.85	CNTRL	centriolin
55328	8.76e-01	4.81e-01	0.455	-0.704543	-0.3208514	114.46	RNLS	renalase, FAD dependent amine oxidase
2132	8.76e-01	4.81e-01	0.188	-0.705483	-0.1325723	1354.05	EXT2	exostosin glycosyltransferase 2
64231	8.76e-01	4.81e-01	0.481	0.704161	0.3385403	447.47	MS4A6A	membrane spanning 4-domains A6A
283140	8.76e-01	4.81e-01	0.561	0.704194	0.3951773	30.92	LINC02762	long intergenic non-protein coding RNA 2762
26127	8.76e-01	4.81e-01	0.277	-0.704149	-0.1948827	331.54	FGFR1OP2	FGFR1 oncogene partner 2
123591	8.76e-01	4.80e-01	0.474	-0.705621	-0.3347557	38.68	TMEM266	transmembrane protein 266
83547	8.76e-01	4.81e-01	0.481	-0.70498	-0.3388192	175.42	RILP	Rab interacting lysosomal protein
92579	8.76e-01	4.80e-01	0.351	0.705584	0.2476411	1022.95	G6PC3	glucose-6-phosphatase catalytic subunit 3
8175	8.76e-01	4.81e-01	0.477	-0.705403	-0.3364864	1773.89	SF3A2	splicing factor 3a subunit 2
100506428	8.76e-01	4.80e-01	0.447	0.705652	0.315093	130.48	CBR3-AS1	CBR3 antisense RNA 1
10291	8.76e-01	4.81e-01	0.392	-0.704089	-0.2762279	2928.08	SF3A1	splicing factor 3a subunit 1
401588	8.76e-01	4.81e-01	0.432	0.70438	0.3046205	70.59	ZNF674-AS1	ZNF674 antisense RNA 1 (head to head)
139231	8.76e-01	4.81e-01	0.338	-0.704118	-0.2381773	578	FAM199X	family with sequence similarity 199, X-linked
29926	8.76e-01	4.82e-01	0.399	-0.703881	-0.2805928	1026.72	GMPPA	GDP-mannose pyrophosphorylase A
158358	8.76e-01	4.82e-01	0.574	-0.703855	-0.4037057	1631.54	KIAA2026	KIAA2026
27013	8.76e-01	4.82e-01	0.415	-0.703289	-0.2918905	1597.19	CNPPD1	cyclin Pas1/PHO80 domain containing 1
55691	8.76e-01	4.82e-01	0.345	0.70341	0.2425179	772.65	FRMD4A	FERM domain containing 4A
338657	8.76e-01	4.82e-01	0.248	-0.703403	-0.1746241	358.32	CENATAC	centrosomal AT-AC splicing factor
10901	8.76e-01	4.82e-01	0.288	0.703319	0.2027654	406.41	DHRS4	dehydrogenase/reductase 4
107984016	8.76e-01	4.82e-01	0.618	-0.703571	-0.43501	18.33	LOC107984016	uncharacterized LOC107984016
1908	8.76e-01	4.82e-01	1.667	0.703374	1.1721794	62.91	EDN3	endothelin 3
731075	8.76e-01	4.82e-01	0.377	0.703186	0.2650594	53.5	LOC731075	uncharacterized LOC731075
9936	8.77e-01	4.82e-01	0.413	0.70289	0.2903866	95.29	CD302	CD302 molecule
90326	8.77e-01	4.83e-01	0.389	-0.701566	-0.2727967	533.4	THAP3	THAP domain containing 3
3321	8.77e-01	4.83e-01	0.526	-0.701236	-0.3691382	2082.59	IGSF3	immunoglobulin superfamily member 3
400966	8.77e-01	4.84e-01	0.48	-0.700595	-0.3363838	162.42	RGPD1	RANBP2 like and GRIP domain containing 1
7456	8.77e-01	4.83e-01	0.432	0.701847	0.303045	1150.38	WIPF1	WAS/WASL interacting protein family member 1
3676	8.77e-01	4.83e-01	0.519	0.701366	0.3643353	287.87	ITGA4	integrin subunit alpha 4
1281	8.77e-01	4.82e-01	0.643	0.702567	0.4517596	41850.51	COL3A1	collagen type III alpha 1 chain
841	8.77e-01	4.83e-01	0.311	0.701644	0.2180002	396.86	CASP8	caspase 8
3954	8.77e-01	4.84e-01	0.32	0.70055	0.2240328	1492.3	LETM1	leucine zipper and EF-hand containing transmembrane protein 1
4338	8.77e-01	4.84e-01	0.203	0.700592	0.1420866	350.41	MOCS2	molybdenum cofactor synthesis 2
6879	8.77e-01	4.82e-01	0.239	-0.702522	-0.1678301	1061.29	TAF7	TATA-box binding protein associated factor 7
7265	8.77e-01	4.83e-01	0.224	0.702091	0.1570559	646.05	TTC1	tetratricopeptide repeat domain 1
10667	8.77e-01	4.83e-01	0.265	-0.70148	-0.1859099	311.36	FARS2	phenylalanyl-tRNA synthetase 2, mitochondrial
84816	8.77e-01	4.84e-01	0.247	-0.700504	-0.1727683	102.59	RTN4IP1	reticulon 4 interacting protein 1
56995	8.77e-01	4.82e-01	0.361	0.702573	0.2537044	1049.35	TULP4	TUB like protein 4
4609	8.77e-01	4.83e-01	0.62	0.700904	0.4342163	2162.25	MYC	MYC proto-oncogene, bHLH transcription factor
2801	8.77e-01	4.83e-01	0.269	0.7014	0.1887524	2028.61	GOLGA2	golgin A2
9246	8.77e-01	4.83e-01	0.588	0.701547	0.412311	2930.23	UBE2L6	ubiquitin conjugating enzyme E2 L6
101929089	8.77e-01	4.83e-01	0.307	-0.701927	-0.2153124	35.93	TTC36-AS1	TTC36 and KMT2A antisense RNA 1
1027	8.77e-01	4.83e-01	0.338	0.702005	0.2369846	528.29	CDKN1B	cyclin dependent kinase inhibitor 1B
54458	8.77e-01	4.83e-01	0.284	0.70149	0.1991008	1391.29	PRR13	proline rich 13
9921	8.77e-01	4.83e-01	0.273	0.702198	0.1913517	2553.7	RNF10	ring finger protein 10
55757	8.77e-01	4.83e-01	0.44	-0.701263	-0.3082692	195.58	UGGT2	UDP-glucose glycoprotein glucosyltransferase 2
84837	8.77e-01	4.83e-01	0.424	-0.700899	-0.2972091	31.13	ARHGAP5-AS1	ARHGAP5 antisense RNA 1 (head to head)
645683	8.77e-01	4.82e-01	0.56	-0.702462	-0.393407	142.76	RPL13AP3	ribosomal protein L13a pseudogene 3
3502	8.77e-01	4.83e-01	0.968	0.700706	0.6783764	48955.01	IGHG3	immunoglobulin heavy constant gamma 3 (G3m marker)
642131	8.77e-01	4.83e-01	0.899	0.700877	0.6300194	55.26	LOC642131	immunoglobulin IGHV1OR15-3-like pseudogene
51755	8.77e-01	4.83e-01	0.154	0.700824	0.107863	1330.94	CDK12	cyclin dependent kinase 12
284110	8.77e-01	4.84e-01	0.56	-0.700548	-0.3924324	20.55	GSDMA	gasdermin A
9043	8.77e-01	4.83e-01	0.299	0.701794	0.2101099	1350.58	SPAG9	sperm associated antigen 9
55762	8.77e-01	4.83e-01	0.546	0.701062	0.3827192	183.96	ZNF701	zinc finger protein 701
8908	8.77e-01	4.83e-01	0.912	0.701702	0.6397489	174.08	GYG2	glycogenin 2
26793	8.77e-01	4.84e-01	0.473	-0.700385	-0.331468	23.99	SNORD56	small nucleolar RNA, C/D box 56
10541	8.77e-01	4.84e-01	0.281	-0.69985	-0.1969818	3624.71	ANP32B	acidic nuclear phosphoprotein 32 family member B
102724814	8.78e-01	4.84e-01	0.3	0.699628	0.2099851	620.01	AP1G2-AS1	AP1G2 antisense RNA 1
114928	8.78e-01	4.84e-01	0.441	0.699634	0.3087068	65.96	GPRASP2	G protein-coupled receptor associated sorting protein 2
55870	8.78e-01	4.84e-01	0.357	-0.699469	-0.2498406	1914.08	ASH1L	ASH1 like histone lysine methyltransferase
22869	8.78e-01	4.84e-01	0.38	-0.699422	-0.2661135	241.71	ZNF510	zinc finger protein 510
93183	8.78e-01	4.85e-01	0.281	-0.698677	-0.1959952	396.52	PIGM	phosphatidylinositol glycan anchor biosynthesis class M
9917	8.78e-01	4.85e-01	0.279	-0.698878	-0.194995	1062.23	FAM20B	FAM20B glycosaminoglycan xylosylkinase
101927401	8.78e-01	4.85e-01	0.651	0.698388	0.4544059	60.96	LOC101927401	uncharacterized LOC101927401
54762	8.78e-01	4.85e-01	0.607	-0.698992	-0.4241383	95.12	GRAMD1C	GRAM domain containing 1C
84668	8.78e-01	4.84e-01	0.489	-0.699193	-0.341837	341.93	HYCC1	hyccin PI4KA lipid kinase complex subunit 1
101927746	8.78e-01	4.85e-01	0.606	0.698651	0.4230426	23.87	EMSLR	E2F1 mRNA stabilizing lncRNA
414149	8.78e-01	4.85e-01	0.834	0.698382	0.5824464	64.52	ACBD7	acyl-CoA binding domain containing 7
1965	8.78e-01	4.85e-01	0.241	-0.698363	-0.1681328	933.04	EIF2S1	eukaryotic translation initiation factor 2 subunit alpha
55908	8.78e-01	4.85e-01	0.665	0.698833	0.4644154	17.12	ANGPTL8	angiopoietin like 8
84769	8.78e-01	4.84e-01	0.415	-0.699138	-0.2902754	285.08	MPV17L2	MPV17 mitochondrial inner membrane protein like 2
100289097	8.78e-01	4.85e-01	0.545	-0.698789	-0.3808182	88.54	FRG1CP	FSHD region gene 1 family member C, pseudogene
105373095	8.78e-01	4.85e-01	0.234	0.69871	0.1633821	497.05	SELENOO-AS1	SELENOO antisense RNA 1
4810	8.78e-01	4.85e-01	0.552	0.698419	0.3856398	462.34	NHS	NHS actin remodeling regulator
80095	8.78e-01	4.85e-01	0.55	-0.698288	-0.3843486	154.1	ZNF606	zinc finger protein 606
84693	8.78e-01	4.85e-01	0.32	-0.697851	-0.223302	94.4	MCEE	methylmalonyl-CoA epimerase
11334	8.78e-01	4.85e-01	0.371	0.697847	0.2590322	469.59	TUSC2	tumor suppressor 2, mitochondrial calcium regulator
84068	8.78e-01	4.85e-01	0.397	0.697969	0.2773801	141.48	SLC10A7	solute carrier family 10 member 7
65056	8.78e-01	4.85e-01	0.325	0.697893	0.2264799	885.23	GPBP1	GC-rich promoter binding protein 1
7534	8.78e-01	4.85e-01	0.322	0.697862	0.2244167	9964.8	YWHAZ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta
100533483	8.78e-01	4.85e-01	0.429	-0.698046	-0.2996221	286.11	DNAAF4-CCPG1	DNAAF4-CCPG1 readthrough (NMD candidate)
100505687	8.78e-01	4.85e-01	0.488	0.697506	0.3403764	45.48	LINC00888	long intergenic non-protein coding RNA 888
5134	8.78e-01	4.85e-01	0.411	-0.697619	-0.2868482	879.17	PDCD2	programmed cell death 2
101927612	8.78e-01	4.85e-01	0.425	-0.697526	-0.2966423	36.5	RNF139-DT	RNF139 divergent transcript
53	8.78e-01	4.86e-01	0.279	0.697167	0.1948244	911.95	ACP2	acid phosphatase 2, lysosomal
79541	8.78e-01	4.86e-01	0.629	-0.696931	-0.438343	45.46	OR2A4	olfactory receptor family 2 subfamily A member 4
517	8.78e-01	4.86e-01	0.328	0.696869	0.2287594	4751	ATP5MC2	ATP synthase membrane subunit c locus 2
23583	8.78e-01	4.86e-01	0.265	-0.697015	-0.1850526	494.25	SMUG1	single-strand-selective monofunctional uracil-DNA glycosylase 1
105378187	8.78e-01	4.86e-01	0.718	0.697001	0.5005802	21.4	LOC105378187	
10123	8.78e-01	4.86e-01	0.331	-0.696766	-0.2307237	1129.49	ARL4C	ADP ribosylation factor like GTPase 4C
28804	8.78e-01	4.86e-01	1.111	0.696607	0.773798	268.68	IGLV3-9	immunoglobulin lambda variable 3-9
83444	8.79e-01	4.86e-01	0.371	-0.696343	-0.2586405	345.15	INO80B	INO80 complex subunit B
56935	8.79e-01	4.86e-01	0.241	-0.696203	-0.1677924	381.69	SMCO4	single-pass membrane protein with coiled-coil domains 4
112268199	8.79e-01	4.86e-01	0.382	0.696182	0.2656023	171.99	LOC112268199	uncharacterized LOC112268199
4820	8.79e-01	4.86e-01	0.43	0.695926	0.2995164	1929.36	NKTR	natural killer cell triggering receptor
79659	8.79e-01	4.87e-01	0.476	-0.69571	-0.3309364	196.97	DYNC2H1	dynein cytoplasmic 2 heavy chain 1
341640	8.79e-01	4.87e-01	1.347	0.695761	0.9373011	232.93	FREM2	FRAS1 related extracellular matrix 2
6586	8.79e-01	4.87e-01	0.656	0.695497	0.4560511	658.57	SLIT3	slit guidance ligand 3
105375061	8.79e-01	4.87e-01	0.564	0.695475	0.3925245	41.74	LOC105375061	uncharacterized LOC105375061
125058	8.79e-01	4.87e-01	0.547	0.695452	0.3803526	2596.26	TBC1D16	TBC1 domain family member 16
8992	8.79e-01	4.87e-01	0.288	0.695133	0.2003418	2265.31	ATP6V0E1	ATPase H+ transporting V0 subunit e1
54535	8.79e-01	4.87e-01	0.279	-0.695097	-0.1938348	597.68	CCHCR1	coiled-coil alpha-helical rod protein 1
116150	8.79e-01	4.87e-01	0.29	0.694963	0.2016811	583.19	NUS1	NUS1 dehydrodolichyl diphosphate synthase subunit
79139	8.79e-01	4.87e-01	0.217	0.695027	0.1506844	1157.15	DERL1	derlin 1
4294	8.79e-01	4.87e-01	0.328	-0.694954	-0.2279378	519.03	MAP3K10	mitogen-activated protein kinase kinase kinase 10
92370	8.79e-01	4.87e-01	0.447	-0.694815	-0.3102851	244.32	PXYLP1	2-phosphoxylose phosphatase 1
55589	8.79e-01	4.87e-01	0.433	0.694579	0.300827	553.18	BMP2K	BMP2 inducible kinase
11315	8.80e-01	4.88e-01	0.307	-0.693925	-0.2132413	2197.94	PARK7	Parkinsonism associated deglycase
51560	8.80e-01	4.88e-01	0.593	0.694114	0.4118654	190.76	RAB6B	RAB6B, member RAS oncogene family
1437	8.80e-01	4.88e-01	0.935	-0.69416	-0.648991	27.25	CSF2	colony stimulating factor 2
3182	8.80e-01	4.88e-01	0.288	0.693823	0.1995716	2867.71	HNRNPAB	heterogeneous nuclear ribonucleoprotein A/B
10279	8.80e-01	4.88e-01	0.667	-0.693639	-0.4626499	251.77	PRSS16	serine protease 16
2263	8.80e-01	4.88e-01	0.816	0.694101	0.566311	791.69	FGFR2	fibroblast growth factor receptor 2
91574	8.80e-01	4.88e-01	0.286	0.693718	0.1986547	208.26	MTRFR	mitochondrial translation release factor in rescue
100294362	8.80e-01	4.88e-01	0.421	0.693923	0.2923779	324.94	RNF213-AS1	RNF213 antisense RNA 1
